Date,Qobs,Qmhm,Qmhm_mat,Melt_total
2/21/2018,74.1,131.3349237,129.2371687,1.098
2/22/2018,80.8,120.030373,118.2884208,1.146
2/23/2018,83.7,113.364694,111.8935467,0.006
2/24/2018,68.3,106.5758053,105.0683488,0
2/25/2018,67.1,98.95375235,97.8013584,0.585
2/26/2018,73.1,95.40821609,94.5404252,0.59
2/27/2018,73.6,93.41023084,92.6135984,0.088
2/28/2018,71.5,90.5636322,89.8283277,0
3/1/2018,67.5,89.19145265,88.6342261,0.336
3/2/2018,70.6,90.3865286,89.951432,0.597
3/3/2018,70,91.64067274,91.2646147,0.983
3/4/2018,70.7,91.11617974,90.8634665,0.874
3/5/2018,69.7,89.71305244,89.6339247,1.095
3/6/2018,71.6,89.83769936,89.9267378,1.501
3/7/2018,75.4,91.55619104,91.6752575,0.793
3/8/2018,73.5,91.92672856,92.0320471,0.387
3/9/2018,69.8,90.17379744,90.3560329,0.955
3/10/2018,67.4,87.55319491,87.8469229,0.184
3/11/2018,64,84.26311308,84.6437374,1.326
3/12/2018,65.2,81.22661105,81.7994811,0.614
3/13/2018,63.1,79.19094212,79.8795177,0.801
3/14/2018,60.2,75.84783353,76.551251,0
3/15/2018,55.1,72.15800197,73.0253711,1.211
3/16/2018,57.5,70.42010999,71.3879942,0.344
3/17/2018,56.2,67.71533587,68.7311261,0
3/18/2018,53.8,65.00431969,66.1536575,0.435
3/19/2018,53.1,63.09272497,64.2553555,0.488
3/20/2018,53.9,60.66874849,61.9290442,1.595
3/21/2018,55.7,60.08902601,61.5115532,1.502
3/22/2018,57.5,60.36081477,61.8051825,0.565
3/23/2018,53.1,59.82001441,61.2942596,0
3/24/2018,48.6,58.7856805,60.3786506,0.021
3/25/2018,48.7,58.25550108,59.9675195,1.663
3/26/2018,52,58.98991803,60.7402506,0.538
3/27/2018,48,60.21872946,62.1554185,1.796
3/28/2018,51.8,63.06071689,65.1375564,1.889
3/29/2018,56.6,67.28048419,69.4425013,2.02
3/30/2018,57.4,71.54530706,73.7674596,2.124
3/31/2018,55.2,74.13666148,76.303162,0.921
4/1/2018,52.5,74.21972317,76.4143525,0.463
4/2/2018,51.6,73.54245163,75.6953971,0.334
4/3/2018,63.1,71.62653358,73.8277779,0.686
4/4/2018,65.9,70.39860951,72.6672486,0.629
4/5/2018,62.8,68.78571557,71.01439,0
4/6/2018,58.8,66.11041956,68.4336549,0.112
4/7/2018,54.6,63.41105846,65.6748319,0
4/8/2018,53.1,59.18022392,61.5500919,0.66
4/9/2018,53.1,56.93317015,59.2523668,0
4/10/2018,55.7,55.87365892,58.2954844,0
4/11/2018,52,57.73168801,60.4535849,0
4/12/2018,48.5,60.57885737,63.0605606,1.676
4/13/2018,50.8,57.44551161,59.9701165,0.449
4/14/2018,53.7,55.49112199,58.0573202,1.789
4/15/2018,54.9,54.16468919,56.7935075,2.848
4/16/2018,56,54.20981716,56.9420241,2.323
4/17/2018,55,55.12568504,57.8542143,1.72
4/18/2018,53,55.17229094,57.9244949,1.72
4/19/2018,52.6,54.90922327,57.6591409,0.9
4/20/2018,52.2,53.98055789,56.7295883,0.84
4/21/2018,53.5,52.83521047,55.6054798,0.978
4/22/2018,50.4,51.79130538,54.5670539,0.178
4/23/2018,50.3,50.63614968,53.4187894,0.058
4/24/2018,47.1,49.59122851,52.3886336,0
4/25/2018,47,48.86201295,51.6869227,1.234
4/26/2018,47.3,48.46713693,51.3169176,0.198
4/27/2018,46.2,48.07661173,50.9281595,0.553
4/28/2018,45.4,47.60585178,50.4935296,0.573
4/29/2018,44.5,47.45133159,50.3436482,0.318
4/30/2018,45.4,47.05890493,49.9716376,1.326
5/1/2018,45.4,46.59075793,49.51295,0.055
5/2/2018,41.2,46.06737324,49.0128679,0
5/3/2018,39.6,45.88577141,48.8453354,0
5/4/2018,39.1,45.77515887,48.7451289,0.326
5/5/2018,39.5,45.79391918,48.7949752,0.59
5/6/2018,39.8,46.16438751,49.1767159,0.001
5/7/2018,39.6,46.60271022,49.6486044,0
5/8/2018,38.9,46.7747472,49.8241281,0
5/9/2018,38.6,46.653383,49.7570632,0.327
5/10/2018,39.5,46.65542902,49.7501178,0
5/11/2018,37.8,45.66002433,48.7631142,1.013
5/12/2018,35.8,44.86579888,47.9844321,0
5/13/2018,32.7,44.44907219,47.5538256,0
5/14/2018,31.6,43.89376252,46.9852311,0
5/15/2018,31.1,43.27795302,46.3558202,0
5/16/2018,32.7,42.77147988,45.8761045,0
5/17/2018,33.1,42.47396631,45.5859488,0
5/18/2018,30.7,41.99041354,45.0832315,0
5/19/2018,29.9,41.39607371,44.4797037,0
5/20/2018,31.2,40.88270655,43.9576021,0
5/21/2018,30.9,40.42604706,43.4958057,0
5/22/2018,30.6,39.97633973,43.0440366,0
5/23/2018,29.7,39.56856324,42.637687,0
5/24/2018,29.2,39.20027551,42.2706363,0
5/25/2018,28.7,38.8665749,41.9407467,0
5/26/2018,28.1,38.56212514,41.638577,0
5/27/2018,33,38.25923851,41.3397979,0
5/28/2018,34.3,38.10336193,41.1944161,0
5/29/2018,39.6,38.94534361,42.1062984,0
5/30/2018,38.8,40.35702652,43.421738,0
5/31/2018,41,39.92745037,42.9661221,0
6/1/2018,37.5,39.44168063,42.4623134,0
6/2/2018,36.2,38.99213158,41.9999018,0
6/3/2018,35.6,38.58224366,41.5804137,0
6/4/2018,36,38.20793692,41.199068,0
6/5/2018,36.6,37.86580853,40.8519866,0
6/6/2018,35.8,37.57326961,40.5572848,0
6/7/2018,35.5,37.33800034,40.2989904,0.304
6/8/2018,39.9,37.19893435,40.1160894,0.927
6/9/2018,38.5,37.67684546,40.5655785,0
6/10/2018,38.6,38.53717665,41.3317016,0
6/11/2018,39,38.64647468,41.4147688,0
6/12/2018,36.5,38.5789747,41.3196093,0
6/13/2018,35.6,38.13526616,40.8866244,0
6/14/2018,36.5,37.7326373,40.4944338,0
6/15/2018,36.6,37.43590792,40.2078243,0
6/16/2018,37.5,37.24397095,40.0168891,0
6/17/2018,38.2,37.05849408,39.8516567,1.721
6/18/2018,37.9,36.99564539,39.8719483,7.387
6/19/2018,38.2,37.12189358,40.1072329,5.187
6/20/2018,37.7,37.25874096,40.2708269,1.698
6/21/2018,37.1,37.08744599,40.0898683,0.881
6/22/2018,35,36.82068347,39.8194306,1.794
6/23/2018,34,36.5555277,39.5404518,0
6/24/2018,35.9,36.36097533,39.3310395,0
6/25/2018,34.2,36.22623849,39.1701594,0
6/26/2018,34,35.99087442,38.90962,0
6/27/2018,34.8,35.96365302,38.8544854,0
6/28/2018,34.7,36.42863351,39.2894025,0
6/29/2018,33.9,36.70974566,39.5167217,0
6/30/2018,30.2,36.3207424,39.1238556,0
7/1/2018,29.2,36.14205114,38.9416579,0
7/2/2018,30.3,36.21279367,38.9885206,0
7/3/2018,32.1,36.24779316,39.0020823,0
7/4/2018,33.6,36.55445908,39.302549,0
7/5/2018,38.6,37.68231198,40.3927375,0
7/6/2018,49.3,40.70083423,43.4019728,0
7/7/2018,37.5,43.46178165,45.9441997,0
7/8/2018,37.9,43.1170211,45.6175555,2.251
7/9/2018,39,42.67494767,45.2282564,3.382
7/10/2018,40.9,42.12038684,44.8073367,5.761
7/11/2018,39.5,41.71116318,44.4966784,1.306
7/12/2018,36.4,41.27899762,44.0890994,3.41
7/13/2018,37.1,40.79859298,43.6550369,3.651
7/14/2018,38.5,40.56501472,43.3721899,0.215
7/15/2018,36.9,40.40633076,43.0824425,0
7/16/2018,35.5,40.08813477,42.6436234,0
7/17/2018,35.5,39.68339936,42.2304491,0
7/18/2018,34.9,39.72604741,42.2799567,0
7/19/2018,33.6,39.63118424,42.147289,0
7/20/2018,30.6,39.0668536,41.5720733,0
7/21/2018,30.9,38.54144458,41.03753,0
7/22/2018,30.5,38.09410487,40.5706415,0
7/23/2018,30.6,37.58974996,40.0700033,0
7/24/2018,30.8,37.10433489,39.5929322,0
7/25/2018,30.3,36.6577495,39.1538167,0
7/26/2018,30.1,36.24486354,38.7492444,0
7/27/2018,31.5,36.3551829,38.8846532,0
7/28/2018,29.9,36.71641478,39.2049087,0
7/29/2018,31.1,36.43536892,38.9130077,0
7/30/2018,31.7,36.03462797,38.5187628,0
7/31/2018,30.4,35.64193852,38.1366948,0
8/1/2018,29.7,35.27931079,37.7835998,0
8/2/2018,26.3,34.94285448,37.4556856,0
8/3/2018,28.2,34.63805032,37.1577839,0
8/4/2018,28.1,34.36761262,36.8902157,0
8/5/2018,29.3,34.16409442,36.6564834,0
8/6/2018,33.7,34.1437194,36.5480774,0
8/7/2018,34.9,35.56870732,37.9665142,0
8/8/2018,33,37.26689984,39.565303,1.182
8/9/2018,37.3,37.22931643,39.6005521,6.845
8/10/2018,37.7,37.27142176,39.6781493,5.101
8/11/2018,37.1,37.21429446,39.5684141,1.93
8/12/2018,37.1,37.32398724,39.4894363,0
8/13/2018,35.3,37.31733563,39.3385604,0
8/14/2018,33,37.15992637,39.0603016,0
8/15/2018,35.6,36.94900907,38.6736227,0
8/16/2018,38.1,36.98198628,38.464478,0
8/17/2018,40,37.07654885,38.3303805,0
8/18/2018,35.6,37.7583696,38.760249,0
8/19/2018,32.9,38.28832376,39.0820676,0
8/20/2018,32.5,37.53042574,38.4368579,0
8/21/2018,35.9,36.87922183,37.8553529,0
8/22/2018,36.8,36.39237773,37.37034,0
8/23/2018,37.6,36.94945668,37.9916646,0
8/24/2018,35.8,37.84898678,38.890513,0
8/25/2018,38.8,37.54904177,38.6387206,0.682
8/26/2018,44.3,37.55641139,38.5414613,0
8/27/2018,50.7,37.53720643,38.3174675,0
8/28/2018,55.9,37.35292271,37.9682611,0
8/29/2018,51.2,36.92931591,37.4683519,0
8/30/2018,51,36.77715013,37.2369818,0
8/31/2018,43.5,36.68469317,37.1308748,0
9/1/2018,44.6,36.22582883,36.7796622,0
9/2/2018,43.9,35.78579294,36.3474466,0.148
9/3/2018,49.3,35.71142537,36.0706703,0
9/4/2018,45.2,36.7925095,36.5867997,0.517
9/5/2018,48.3,38.69361135,37.6342356,0
9/6/2018,44.4,39.35660499,37.7204773,0
9/7/2018,45,39.7108826,37.5763717,0
9/8/2018,45.3,40.23217346,37.604561,0
9/9/2018,50.5,40.28654364,37.3798254,0
9/10/2018,47.9,40.00350197,36.9844517,0
9/11/2018,48.8,39.87638734,36.6856807,0
9/12/2018,49.5,40.21504717,36.6316579,0
9/13/2018,48.2,39.94960457,36.2646095,0
9/14/2018,49.3,39.47205704,35.7988806,0
9/15/2018,48.3,39.12963272,35.4352919,0
9/16/2018,44.3,38.95886292,35.1852829,0
9/17/2018,43.4,39.26723724,35.2935219,1.42
9/18/2018,48.9,43.5533541,38.5142734,0
9/19/2018,43.8,48.16554364,41.7992584,0
9/20/2018,44.2,46.80880105,40.8112513,0
9/21/2018,43.1,46.80420087,40.5450304,3.561
9/22/2018,50,48.4475396,41.439111,0
9/23/2018,47.7,50.55375563,42.6450085,0
9/24/2018,47.2,51.94399728,43.2233709,0
9/25/2018,42.9,53.32620226,43.7327441,0
9/26/2018,43,53.61597298,43.8689606,0
9/27/2018,48.6,55.67939136,45.7767086,0.601
9/28/2018,43.9,61.3154854,50.437539,0.14
9/29/2018,54.2,73.62518692,61.0984604,0
9/30/2018,58.5,89.77071339,74.2628262,0
10/1/2018,48.3,92.68128131,75.5678753,0
10/2/2018,50.9,87.66617312,70.8520541,0
10/3/2018,48.4,82.09283332,66.2394128,2.181
10/4/2018,49.4,78.7583909,63.2050641,8.641
10/5/2018,51.5,77.16380439,61.8735683,4.112
10/6/2018,53.3,74.27211175,60.1494233,2.894
10/7/2018,54,71.07576476,58.0413592,2.718
10/8/2018,50.5,73.11067214,60.1125071,0
10/9/2018,48.4,76.06528437,62.0879136,0
10/10/2018,48.1,72.21945986,58.9792094,0.438
10/11/2018,49.7,71.59173167,58.5285364,0
10/12/2018,47.7,72.46460255,58.8297372,0
10/13/2018,47.7,69.08999034,56.1046653,0
10/14/2018,48,66.35756855,53.7681763,1.359
10/15/2018,52.5,66.09707489,53.0917037,4.53
10/16/2018,55.6,68.54497344,54.5684147,0
10/17/2018,51.1,70.47706241,56.1660614,0
10/18/2018,49.6,70.17169003,55.7951127,2.109
10/19/2018,55.1,69.48096417,54.9201253,2.597
10/20/2018,59.7,69.04949316,54.4890719,0
10/21/2018,62.6,67.79493053,53.9466123,0
10/22/2018,62.3,67.24073159,54.0535529,0
10/23/2018,59.4,66.87771911,54.0969951,0.016
10/24/2018,58.1,69.61410135,57.1169797,0
10/25/2018,57.8,74.26746365,61.6743926,0
10/26/2018,58.5,75.91927166,63.6522878,0
10/27/2018,66.6,79.25786894,67.3422447,0
10/28/2018,60.6,83.88167344,71.7376689,0
10/29/2018,62.5,95.52991177,83.1927052,0.562
10/30/2018,60.5,121.9431417,108.7703328,0
10/31/2018,61.4,134.8318531,120.2091438,0
11/1/2018,62.1,131.0052295,115.9824418,1.613
11/2/2018,55.3,151.1862211,137.6148992,0.284
11/3/2018,55.7,179.0129715,162.3500301,0
11/4/2018,65,175.065073,158.0132788,0
11/5/2018,72.2,173.9347492,156.844409,0
11/6/2018,74.9,174.0062169,157.482826,0
11/7/2018,83.8,175.5172584,159.0785753,0
11/8/2018,97.3,179.1372895,162.925112,0
11/9/2018,105,186.0254201,169.3740228,0
11/10/2018,97.2,185.9921382,168.3916511,0
11/11/2018,88.8,179.491348,161.4078956,0
11/12/2018,87.4,173.5827971,154.761247,0
11/13/2018,82.2,162.0673649,141.9668321,0
11/14/2018,76,147.7099022,127.9547701,0.946
11/15/2018,72.6,147.2671183,128.9466898,0
11/16/2018,74.5,154.3472649,133.0719819,0
11/17/2018,80.6,159.9563265,136.8941337,0
11/18/2018,78.5,160.8834741,137.9478725,0.013
11/19/2018,88.9,158.2751307,136.4816495,0.096
11/20/2018,102,161.1984644,140.9589613,0.133
11/21/2018,109,165.4149663,145.7043172,0.151
11/22/2018,114,171.354593,151.5957049,0.02
11/23/2018,110,177.7664311,158.3873999,0
11/24/2018,98.4,179.2646105,159.889906,0
11/25/2018,104,170.3796134,147.241957,0
11/26/2018,96.6,160.584927,136.974405,0
11/27/2018,99.3,148.476021,125.8693603,0
11/28/2018,105,137.4932245,116.0342313,0
11/29/2018,108,129.9799526,108.9944843,0
11/30/2018,103,120.6602501,100.4416732,0
12/1/2018,94.9,113.3630152,94.5970002,0
12/2/2018,93.9,109.6911359,91.5553664,0
12/3/2018,94.7,106.972755,89.1865689,0
12/4/2018,101,105.8251084,88.4219822,0.484
12/5/2018,92.4,108.1972591,91.0672575,0.17
12/6/2018,83.3,108.399657,91.3878688,0
12/7/2018,81,104.8194065,88.1683929,0.073
12/8/2018,88.9,105.8340046,89.7308625,0
12/9/2018,87.2,108.0693138,92.1278341,0
12/10/2018,89.7,106.0464142,90.6547155,0.331
12/11/2018,96.6,105.6082963,90.6089958,0
12/12/2018,92.9,103.8828167,89.2153095,0.241
12/13/2018,101,102.9101481,88.8385881,0
12/14/2018,92.5,102.2283748,88.2759371,0
12/15/2018,90.2,98.40404522,84.952742,0.232
12/16/2018,100,97.10423915,84.2906422,0.443
12/17/2018,109,97.17258289,84.8777178,0.386
12/18/2018,113,97.32157989,85.4456654,0.438
12/19/2018,113,97.63292742,86.1292512,0
12/20/2018,109,96.86220986,85.63937,0
12/21/2018,106,94.66402698,83.9424632,0.969
12/22/2018,114,94.25603736,83.9418745,0.535
12/23/2018,122,95.13243699,85.1544123,1.371
12/24/2018,133,96.85610232,87.3528237,1.558
12/25/2018,146,99.21811697,90.0723194,1.772
12/26/2018,154,100.4810335,91.6975955,1.404
12/27/2018,156,101.0662038,92.6014828,1.37
12/28/2018,143,101.5341299,93.3909582,1.507
12/29/2018,133,101.5206828,93.5908435,0.695
12/30/2018,123,98.13053788,90.0435699,1.874
12/31/2018,126,90.70454163,81.9530207,1.974
